KeyValue	PolygonCode	Date	Rain	AirTemperatureMax	AirTemperatureMin	GlobalSolarRadiation	WindSpeed	ReferenceEvapotranspiration
ClimateId7	12345	21-02-1997	0.0	11.4	1.1	5.7052	5.0	1.3
ClimateId7	12345	22-02-1997	0.0	12.1	7.8	6.0208	4.5	1.8
ClimateId7	12345	23-02-1997	0.0	12.6	-0.8	10.5799	1.5	0.6
ClimateId7	12345	24-02-1997	0.0	9.0	0.8	6.9409	1.9	0.7
ClimateId7	12345	25-02-1997	0.4	14.2	0.0	6.9695	2.1	0.9
ClimateId7	12345	26-02-1997	2.3	15.6	7.9	5.5259	5.2	2.2
ClimateId7	12345	27-02-1997	1.0	8.8	4.2	6.247	5.3	1.5
ClimateId7	12345	28-02-1997	0.0	10.5	0.6	10.4539	2.9	1.1
ClimateId7	12345	01-03-1997	0.0	12.6	-1.9	9.4043	1.9	0.9
ClimateId7	12345	02-03-1997	0.0	16.4	-0.4	11.6285	1.9	1.0
ClimateId7	12345	03-03-1997	0.4	14.8	4.5	6.7561	3.6	1.6
ClimateId7	12345	04-03-1997	2.6	8.2	2.7	7.4333	1.9	0.9
ClimateId7	12345	05-03-1997	0.0	10.9	-1.6	11.0662	1.2	0.7
ClimateId7	12345	06-03-1997	0.0	11.5	-0.9	9.0062	3.5	0.8
ClimateId7	12345	07-03-1997	0.0	11.9	7.1	8.8908	3.5	2.0
ClimateId7	12345	08-03-1997	0.0	12.4	-1.1	13.3372	2.4	1.5
ClimateId7	12345	09-03-1997	0.0	14.3	-0.9	13.8195	2.1	1.4
ClimateId7	12345	10-03-1997	0.0	14.1	2.1	13.2596	2.5	1.5
ClimateId7	12345	11-03-1997	0.0	14.7	0.3	14.2292	3.0	1.8
ClimateId7	12345	12-03-1997	0.0	14.3	-1.6	14.6227	2.3	1.5
ClimateId7	12345	13-03-1997	2.1	15.6	0.7	11.7015	4.4	1.7
ClimateId7	12345	14-03-1997	0.0	16.5	6.7	10.4919	3.9	2.2
ClimateId7	12345	15-03-1997	1.2	13.0	8.5	6.1404	6.1	2.3
ClimateId7	12345	16-03-1997	26.6	10.6	8.0	4.3062	4.7	1.8
ClimateId7	12345	17-03-1997	10.1	3.4	0.2	3.6472	2.0	0.8
ClimateId7	12345	18-03-1997	4.1	3.2	-3.3	8.52	3.0	1.1
ClimateId7	12345	19-03-1997	0.9	4.0	-0.5	4.532	2.8	0.8
ClimateId7	12345	20-03-1997	1.5	4.2	1.4	4.4325	3.6	1.2
ClimateId7	12345	21-03-1997	1.5	3.3	-2.1	7.7037	1.9	0.9
ClimateId7	12345	22-03-1997	0.5	5.6	0.5	9.2201	3.5	1.5
ClimateId7	12345	23-03-1997	0.3	5.4	-1.3	11.3039	2.9	1.4
ClimateId7	12345	24-03-1997	0.4	3.5	0.0	3.1021	3.6	1.1
ClimateId7	12345	25-03-1997	0.0	5.5	1.2	3.5122	1.6	1.0
ClimateId7	12345	26-03-1997	0.3	9.7	1.7	11.8711	1.8	1.6
ClimateId7	12345	27-03-1997	1.7	13.3	3.1	9.9652	4.9	1.7
ClimateId7	12345	28-03-1997	3.8	14.9	8.8	9.8775	7.1	3.4
ClimateId7	12345	29-03-1997	3.9	7.8	3.3	8.9753	6.0	2.0
ClimateId7	12345	30-03-1997	0.0	8.6	1.8	12.6452	5.4	2.3
ClimateId7	12345	31-03-1997	0.8	9.6	1.3	7.9521	4.4	1.3
ClimateId7	12345	01-04-1997	0.0	15.5	6.6	12.4653	3.7	2.4
ClimateId7	12345	02-04-1997	0.0	18.7	5.9	16.2217	3.5	2.9
ClimateId7	12345	03-04-1997	1.4	19.7	5.1	17.5673	3.6	2.9
ClimateId7	12345	04-04-1997	0.8	8.5	4.7	9.6756	6.5	2.4
ClimateId7	12345	05-04-1997	9.6	6.5	1.3	8.578	6.0	1.7
ClimateId7	12345	06-04-1997	0.4	8.4	3.3	10.9311	7.7	2.7
ClimateId7	12345	07-04-1997	0.0	6.0	-0.6	13.993	6.3	2.7
ClimateId7	12345	08-04-1997	0.0	8.0	-2.4	16.8514	2.9	2.1
ClimateId7	12345	09-04-1997	0.0	11.5	-3.1	16.0982	1.5	1.9
ClimateId7	12345	10-04-1997	0.2	17.7	1.3	15.5156	3.8	2.8
ClimateId7	12345	11-04-1997	3.3	18.2	9.3	12.4546	8.4	5.1
ClimateId7	12345	12-04-1997	4.4	8.3	2.2	12.4651	7.0	2.8
ClimateId7	12345	13-04-1997	0.0	6.1	-1.4	14.9862	3.0	2.0
ClimateId7	12345	14-04-1997	3.4	12.2	-3.1	12.7855	3.6	1.9
ClimateId7	12345	15-04-1997	0.6	7.8	2.4	11.7339	6.2	2.5
ClimateId7	12345	16-04-1997	0.6	5.2	0.0	10.6737	4.8	2.0
ClimateId7	12345	17-04-1997	0.4	5.9	-0.1	9.8123	7.0	2.0
ClimateId7	12345	18-04-1997	0.0	14.9	2.8	17.6784	5.9	3.5
ClimateId7	12345	19-04-1997	4.3	12.3	5.8	7.3043	3.1	2.2
ClimateId7	12345	20-04-1997	0.9	6.2	0.7	6.7078	3.7	1.8
ClimateId7	12345	21-04-1997	0.0	9.6	-0.9	17.9799	4.3	2.9
ClimateId7	12345	22-04-1997	0.0	9.5	1.4	10.5889	5.2	3.0
ClimateId7	12345	23-04-1997	0.0	11.6	2.4	16.4153	4.1	3.1
ClimateId7	12345	24-04-1997	0.0	15.9	-1.6	23.2924	2.4	2.9
ClimateId7	12345	25-04-1997	0.0	20.3	2.2	18.7291	2.7	3.2
ClimateId7	12345	26-04-1997	3.5	11.0	7.6	4.8116	1.7	1.3
ClimateId7	12345	27-04-1997	0.8	17.6	6.0	13.3763	4.1	2.6
ClimateId7	12345	28-04-1997	2.2	17.6	9.3	13.6435	2.6	2.7
ClimateId7	12345	29-04-1997	1.3	17.5	8.2	13.2409	4.3	3.0
ClimateId7	12345	30-04-1997	0.2	15.7	10.0	12.1079	5.5	3.1
ClimateId7	12345	01-05-1997	0.0	15.8	9.7	12.9857	4.9	3.1
ClimateId7	12345	02-05-1997	0.0	20.3	7.0	19.898	3.8	3.8
ClimateId7	12345	03-05-1997	0.0	25.1	10.9	18.8338	4.7	4.9
ClimateId7	12345	04-05-1997	0.0	23.0	12.4	15.694	3.6	4.0
ClimateId7	12345	05-05-1997	0.3	26.9	9.8	22.257	4.0	4.7
ClimateId7	12345	06-05-1997	1.3	24.4	12.4	20.0545	5.2	5.0
ClimateId7	12345	07-05-1997	2.1	14.4	8.5	11.6353	4.2	2.9
ClimateId7	12345	08-05-1997	15.1	12.5	6.0	9.2656	4.0	1.9
ClimateId7	12345	09-05-1997	0.0	18.6	6.8	19.6295	4.8	4.2
ClimateId7	12345	10-05-1997	0.0	19.7	8.0	19.3457	2.6	3.5
ClimateId7	12345	11-05-1997	0.0	23.7	6.8	23.1187	4.0	4.5
ClimateId7	12345	12-05-1997	0.0	25.6	10.6	19.4249	2.2	4.0
ClimateId7	12345	13-05-1997	0.0	25.3	13.7	17.1604	2.2	3.8
ClimateId7	12345	14-05-1997	0.0	27.4	14.2	18.7952	3.0	4.6
ClimateId7	12345	15-05-1997	0.0	28.1	13.4	23.0778	2.8	5.0
ClimateId7	12345	16-05-1997	0.0	28.2	12.8	24.9322	2.4	5.0
ClimateId7	12345	17-05-1997	0.1	28.1	13.7	23.6504	2.7	5.0
ClimateId7	12345	18-05-1997	0.0	27.1	12.6	23.3224	3.0	4.7
ClimateId7	12345	19-05-1997	0.0	25.9	16.0	20.5494	3.8	5.1
ClimateId7	12345	20-05-1997	13.2	26.5	11.8	20.4083	2.4	4.2
ClimateId7	12345	21-05-1997	16.2	22.1	12.6	18.9512	4.4	4.4
ClimateId7	12345	22-05-1997	7.0	16.9	11.5	10.1656	3.9	2.6
ClimateId7	12345	23-05-1997	1.0	19.9	8.4	19.7087	2.8	3.6
ClimateId7	12345	24-05-1997	1.3	16.0	10.6	11.5665	2.4	2.6
ClimateId7	12345	25-05-1997	0.0	16.4	6.2	23.8104	3.0	3.9
ClimateId7	12345	26-05-1997	1.3	15.6	6.1	14.6512	2.9	2.6
ClimateId7	12345	27-05-1997	0.8	16.9	9.2	15.6081	2.8	3.1
ClimateId7	12345	28-05-1997	1.1	13.3	8.5	12.1529	4.6	2.9
ClimateId7	12345	29-05-1997	1.0	17.4	7.3	18.2735	3.7	3.7
ClimateId7	12345	30-05-1997	1.2	14.7	9.1	16.7537	5.6	3.9
ClimateId7	12345	31-05-1997	0.0	11.8	6.1	15.278	4.6	3.1
ClimateId7	12345	01-06-1997	0.0	17.4	3.5	22.2659	2.4	3.3
ClimateId7	12345	02-06-1997	0.1	16.9	8.0	13.2742	2.4	2.5
ClimateId7	12345	03-06-1997	2.0	21.6	10.5	18.9265	2.1	3.7
ClimateId7	12345	04-06-1997	0.0	21.9	10.8	23.1774	2.1	4.3
ClimateId7	12345	05-06-1997	0.8	22.5	8.8	20.3078	4.0	4.1
ClimateId7	12345	06-06-1997	1.8	19.7	14.4	11.5393	3.6	3.1
ClimateId7	12345	07-06-1997	0.0	24.4	12.2	22.5368	2.7	4.6
ClimateId7	12345	08-06-1997	0.1	23.6	10.0	20.9575	2.6	3.9
ClimateId7	12345	09-06-1997	0.0	26.8	14.0	22.2674	3.1	5.0
ClimateId7	12345	10-06-1997	0.0	27.0	13.1	24.8994	2.0	4.9
ClimateId7	12345	11-06-1997	0.0	27.4	13.5	25.0796	3.0	5.2
ClimateId7	12345	12-06-1997	0.5	26.4	15.9	18.3805	2.3	4.2
ClimateId7	12345	13-06-1997	0.4	26.5	16.8	15.0572	2.2	3.8
ClimateId7	12345	14-06-1997	6.8	28.2	17.1	19.3086	3.7	5.1
ClimateId7	12345	15-06-1997	0.0	23.9	15.6	22.2372	5.2	5.5
ClimateId7	12345	16-06-1997	10.0	22.0	13.8	15.5965	1.7	3.2
ClimateId7	12345	17-06-1997	14.1	19.8	15.3	13.181	2.3	2.9
ClimateId7	12345	18-06-1997	6.4	19.3	13.8	11.8616	2.0	2.7
ClimateId7	12345	19-06-1997	8.6	21.9	11.0	18.4481	3.2	3.7
ClimateId7	12345	20-06-1997	0.1	20.3	13.9	16.3065	5.8	4.5
ClimateId7	12345	21-06-1997	0.0	25.3	8.9	25.1586	2.9	4.5
ClimateId7	12345	22-06-1997	10.4	20.0	15.3	12.4668	3.7	3.4
ClimateId7	12345	23-06-1997	0.8	21.2	10.7	19.1873	4.0	4.2
ClimateId7	12345	24-06-1997	0.2	20.5	11.1	19.0711	4.7	4.4
ClimateId7	12345	25-06-1997	0.0	21.4	10.9	22.4314	2.7	4.3
ClimateId7	12345	26-06-1997	0.0	22.8	10.8	18.316	4.2	4.0
ClimateId7	12345	27-06-1997	0.0	26.8	13.9	20.7714	4.7	5.1
ClimateId7	12345	28-06-1997	0.0	30.8	17.9	24.3851	3.5	6.2
ClimateId7	12345	29-06-1997	0.0	31.3	18.5	26.0161	3.8	6.4
ClimateId7	12345	30-06-1997	14.9	29.7	20.2	18.734	4.7	5.9
ClimateId7	12345	01-07-1997	1.3	22.2	14.4	17.8114	3.5	4.1
ClimateId7	12345	02-07-1997	0.0	26.3	11.4	25.0337	2.8	4.9
ClimateId7	12345	03-07-1997	1.1	28.1	14.9	21.1969	2.5	4.8
ClimateId7	12345	04-07-1997	10.5	28.7	16.0	23.135	2.7	5.2
ClimateId7	12345	05-07-1997	32.4	19.6	16.0	10.2991	2.8	2.6
ClimateId7	12345	06-07-1997	30.9	16.3	14.2	4.1756	7.0	2.3
ClimateId7	12345	07-07-1997	26.4	15.0	11.9	5.7443	8.8	1.9
ClimateId7	12345	08-07-1997	3.5	20.6	14.5	10.9611	7.4	3.8
ClimateId7	12345	09-07-1997	0.0	23.5	15.8	16.3075	4.9	4.7
ClimateId7	12345	10-07-1997	3.9	25.9	13.9	22.4386	2.2	4.5
ClimateId7	12345	11-07-1997	0.4	19.8	15.0	10.1975	2.6	2.6
ClimateId7	12345	12-07-1997	3.8	24.0	14.8	19.3314	2.6	4.1
ClimateId7	12345	13-07-1997	1.4	24.2	13.7	19.677	1.7	3.9
ClimateId7	12345	14-07-1997	0.0	24.3	12.4	19.8243	1.2	3.8
ClimateId7	12345	15-07-1997	2.1	24.1	13.8	15.1154	2.9	3.6
ClimateId7	12345	16-07-1997	0.7	23.6	15.0	13.7019	2.9	3.5
ClimateId7	12345	17-07-1997	0.7	25.3	12.7	19.1456	2.1	3.8
ClimateId7	12345	18-07-1997	9.1	19.1	16.9	4.7403	4.2	2.0
ClimateId7	12345	19-07-1997	4.4	16.9	15.0	5.9296	6.8	2.5
ClimateId7	12345	20-07-1997	0.2	20.9	13.6	14.8124	6.5	4.4
ClimateId7	12345	21-07-1997	5.8	19.1	13.8	11.7084	6.1	3.4
ClimateId7	12345	22-07-1997	0.7	23.2	15.2	14.3662	4.7	3.6
ClimateId7	12345	23-07-1997	0.2	27.0	14.2	20.2415	2.0	4.2
ClimateId7	12345	24-07-1997	0.2	27.8	16.1	21.7876	2.0	4.6
ClimateId7	12345	25-07-1997	0.1	23.4	17.6	12.4564	4.2	3.6
ClimateId7	12345	26-07-1997	0.0	21.3	15.7	13.6395	6.2	4.3
ClimateId7	12345	27-07-1997	0.0	25.9	16.4	19.7486	4.3	5.1
ClimateId7	12345	28-07-1997	0.0	25.9	16.2	20.2714	2.7	4.5
ClimateId7	12345	29-07-1997	3.6	22.5	14.3	14.1149	1.5	3.0
ClimateId7	12345	30-07-1997	0.0	26.6	12.1	23.4979	1.9	4.4
ClimateId7	12345	31-07-1997	13.0	28.5	13.4	20.9603	2.4	4.5
ClimateId7	12345	01-08-1997	0.5	19.2	12.2	14.9309	4.0	3.2
ClimateId7	12345	02-08-1997	0.1	21.8	12.3	17.6568	3.9	3.8
ClimateId7	12345	03-08-1997	0.0	21.3	14.8	12.2766	3.5	3.1
ClimateId7	12345	04-08-1997	0.0	26.8	13.7	20.9196	2.3	4.2
ClimateId7	12345	05-08-1997	0.3	28.4	14.0	21.7772	1.6	4.3
ClimateId7	12345	06-08-1997	0.0	25.8	15.8	19.7783	2.2	4.2
ClimateId7	12345	07-08-1997	0.0	25.6	13.5	21.7552	2.1	4.1
ClimateId7	12345	08-08-1997	1.2	26.7	14.3	17.8668	2.3	3.8
ClimateId7	12345	09-08-1997	1.7	25.1	16.1	14.561	3.8	3.7
ClimateId7	12345	10-08-1997	1.0	25.2	15.4	16.4752	2.1	3.5
ClimateId7	12345	11-08-1997	0.0	27.0	12.9	22.6716	2.0	4.2
ClimateId7	12345	12-08-1997	0.0	27.9	13.5	22.0433	2.1	4.3
ClimateId7	12345	13-08-1997	0.0	29.1	14.0	22.0427	2.1	4.4
ClimateId7	12345	14-08-1997	0.0	29.5	15.6	19.4793	2.9	4.6
ClimateId7	12345	15-08-1997	1.1	27.8	17.3	16.3414	2.7	4.1
ClimateId7	12345	16-08-1997	0.0	26.2	16.4	18.115	2.5	3.9
ClimateId7	12345	17-08-1997	0.1	26.7	14.6	18.2488	2.3	3.8
ClimateId7	12345	18-08-1997	4.9	24.0	16.2	10.3662	2.1	2.6
ClimateId7	12345	19-08-1997	1.2	25.0	17.0	11.7166	1.5	2.7
ClimateId7	12345	20-08-1997	0.0	25.7	14.8	15.7065	1.8	3.3
ClimateId7	12345	21-08-1997	0.0	27.7	14.5	20.202	2.0	3.9
ClimateId7	12345	22-08-1997	0.0	28.8	13.7	21.1617	1.7	4.0
ClimateId7	12345	23-08-1997	0.0	28.7	13.6	20.0905	1.7	3.8
ClimateId7	12345	24-08-1997	0.0	28.5	13.4	20.6163	1.5	3.7
ClimateId7	12345	25-08-1997	0.0	28.1	15.1	19.8716	1.8	3.9
ClimateId7	12345	26-08-1997	0.0	28.0	14.2	20.328	1.5	3.7
ClimateId7	12345	27-08-1997	0.0	29.1	14.8	19.3831	1.6	3.7
ClimateId7	12345	28-08-1997	2.0	28.7	14.8	17.6321	4.3	4.2
ClimateId7	12345	29-08-1997	6.3	15.2	12.9	4.394	6.8	1.7
ClimateId7	12345	30-08-1997	0.3	18.7	13.4	9.7236	6.1	3.3
ClimateId7	12345	31-08-1997	0.0	23.9	14.3	15.584	4.4	3.7
ClimateId7	12345	01-09-1997	0.0	26.0	12.9	19.0508	1.9	3.4
ClimateId7	12345	02-09-1997	0.0	27.5	12.6	19.1645	1.7	3.3
ClimateId7	12345	03-09-1997	0.0	27.8	14.4	17.3728	1.7	3.3
ClimateId7	12345	04-09-1997	0.3	28.7	15.3	17.4244	1.9	3.4
ClimateId7	12345	05-09-1997	0.9	27.4	17.4	14.1112	1.6	3.0
ClimateId7	12345	06-09-1997	15.5	28.2	16.3	13.926	1.7	2.9
ClimateId7	12345	07-09-1997	0.1	22.4	17.5	8.565	3.2	2.5
ClimateId7	12345	08-09-1997	0.0	22.8	13.0	15.3245	3.8	3.3
ClimateId7	12345	09-09-1997	0.3	22.0	14.0	13.6919	5.7	3.9
ClimateId7	12345	10-09-1997	0.0	17.6	10.6	12.5657	5.4	3.5
ClimateId7	12345	11-09-1997	0.0	20.5	7.6	16.5876	2.5	2.6
ClimateId7	12345	12-09-1997	0.0	25.4	8.7	16.8949	2.3	2.6
ClimateId7	12345	13-09-1997	7.3	23.8	13.3	10.2696	3.8	2.7
ClimateId7	12345	14-09-1997	0.0	18.0	11.2	10.6019	3.0	2.5
ClimateId7	12345	15-09-1997	0.0	19.0	6.2	16.3149	1.8	2.2
ClimateId7	12345	16-09-1997	0.0	20.6	5.1	16.7085	2.9	2.4
ClimateId7	12345	17-09-1997	0.0	22.6	7.6	16.846	2.5	2.5
ClimateId7	12345	18-09-1997	0.0	23.0	8.2	15.3396	1.4	2.1
ClimateId7	12345	19-09-1997	3.2	25.0	10.3	13.1558	2.8	2.5
ClimateId7	12345	20-09-1997	0.0	16.3	7.7	14.3837	2.7	2.2
ClimateId7	12345	21-09-1997	0.0	16.5	2.8	15.9069	1.7	1.7
ClimateId7	12345	22-09-1997	0.0	18.3	3.7	15.6977	1.2	1.7
ClimateId7	12345	23-09-1997	0.0	20.4	5.0	15.8005	1.5	1.8
ClimateId7	12345	24-09-1997	0.0	16.2	7.9	8.9806	2.9	1.7
ClimateId7	12345	25-09-1997	0.0	19.1	6.2	12.7307	2.5	1.9
ClimateId7	12345	26-09-1997	0.0	20.8	10.2	12.2258	2.6	2.2
ClimateId7	12345	27-09-1997	0.0	16.9	9.8	9.7832	3.4	2.0
ClimateId7	12345	28-09-1997	0.0	17.6	4.5	13.0444	1.5	1.5
ClimateId7	12345	29-09-1997	0.0	19.1	4.2	13.8188	1.6	1.5
ClimateId7	12345	30-09-1997	0.7	18.0	8.7	5.3822	3.6	1.5
ClimateId7	12345	01-10-1997	2.4	17.0	12.1	6.3094	3.5	1.6
ClimateId7	12345	02-10-1997	1.0	17.9	12.9	5.7174	5.5	2.3
ClimateId7	12345	03-10-1997	0.0	14.5	8.9	8.6291	5.6	2.7
ClimateId7	12345	04-10-1997	0.0	16.6	6.8	10.399	3.4	1.9
ClimateId7	12345	05-10-1997	0.0	22.1	6.7	13.3373	3.3	2.0
ClimateId7	12345	06-10-1997	0.0	22.0	6.2	13.5094	2.2	1.5
ClimateId7	12345	07-10-1997	0.2	16.8	8.9	7.7888	1.3	1.0
ClimateId7	12345	08-10-1997	1.0	20.6	10.4	8.5489	1.6	1.2
ClimateId7	12345	09-10-1997	0.0	22.5	12.0	7.4604	2.5	1.5
ClimateId7	12345	10-10-1997	5.6	21.5	14.1	5.2329	3.8	2.1
ClimateId7	12345	11-10-1997	2.9	16.9	9.4	8.2424	5.2	2.4
ClimateId7	12345	12-10-1997	2.0	13.6	9.0	4.2324	3.4	1.3
ClimateId7	12345	13-10-1997	0.7	12.2	7.1	7.3084	4.5	1.7
ClimateId7	12345	14-10-1997	0.6	11.1	3.3	6.9067	4.5	1.3
ClimateId7	12345	15-10-1997	0.6	10.5	4.3	7.2428	4.4	1.3
ClimateId7	12345	16-10-1997	0.0	9.3	5.1	4.9039	2.6	1.2
ClimateId7	12345	17-10-1997	0.0	9.7	-0.9	7.9369	2.0	0.8
ClimateId7	12345	18-10-1997	0.0	12.4	0.3	9.8268	2.9	0.9
ClimateId7	12345	19-10-1997	0.0	12.7	3.1	8.143	2.9	1.0
ClimateId7	12345	20-10-1997	0.2	9.5	1.1	6.7359	1.6	0.4
ClimateId7	12345	21-10-1997	0.1	8.9	4.7	4.8773	3.0	1.2
ClimateId7	12345	22-10-1997	0.0	9.0	-3.7	8.9287	2.1	0.6
ClimateId7	12345	23-10-1997	0.0	10.8	-2.7	10.0458	1.6	0.5
ClimateId7	12345	24-10-1997	0.0	8.0	0.4	6.404	4.9	1.3
ClimateId7	12345	25-10-1997	0.3	9.5	-0.1	7.1828	6.0	1.4
ClimateId7	12345	26-10-1997	1.3	5.2	1.5	3.3566	3.1	0.9
ClimateId7	12345	27-10-1997	0.1	4.3	0.5	5.2455	2.9	0.9
ClimateId7	12345	28-10-1997	0.0	4.8	-3.2	7.5134	2.5	0.7
ClimateId7	12345	29-10-1997	0.0	5.1	-6.9	8.7006	1.6	0.3
ClimateId7	12345	30-10-1997	0.0	6.3	-5.5	7.8113	2.3	0.5
ClimateId7	12345	31-10-1997	0.0	7.3	-2.8	6.7964	2.8	0.7
ClimateId7	12345	01-11-1997	0.0	8.7	0.6	7.1944	3.1	0.8
ClimateId7	12345	02-11-1997	0.0	9.4	-3.2	8.4017	1.7	0.3
ClimateId7	12345	03-11-1997	0.0	11.7	-0.5	6.2785	2.4	0.7
ClimateId7	12345	04-11-1997	0.0	6.8	-4.1	7.7655	4.7	0.7
ClimateId7	12345	05-11-1997	0.0	7.5	-1.0	4.8838	6.0	0.9
ClimateId7	12345	06-11-1997	0.0	18.0	4.2	5.1627	6.9	0.9
ClimateId7	12345	07-11-1997	1.9	20.5	13.5	4.2877	6.2	2.1
ClimateId7	12345	08-11-1997	5.0	17.6	12.7	2.2603	4.2	1.5
ClimateId7	12345	09-11-1997	0.1	13.4	5.9	4.0081	3.9	0.7
ClimateId7	12345	10-11-1997	0.0	14.2	3.7	6.3588	1.6	0.3
ClimateId7	12345	11-11-1997	0.0	10.4	5.0	3.55	2.1	0.4
ClimateId7	12345	12-11-1997	0.0	15.9	3.0	4.7024	6.0	0.8
ClimateId7	12345	13-11-1997	19.1	9.8	8.6	0.4497	5.1	1.7
ClimateId7	12345	14-11-1997	4.4	6.6	4.8	0.6651	6.9	0.9
ClimateId7	12345	15-11-1997	2.9	8.9	2.6	5.0718	4.1	0.6
ClimateId7	12345	16-11-1997	5.1	4.5	2.7	0.9105	2.7	0.6
ClimateId7	12345	17-11-1997	0.5	5.7	2.6	1.5616	4.4	0.6
ClimateId7	12345	18-11-1997	0.3	4.4	3.6	1.7546	4.5	1.5
ClimateId7	12345	19-11-1997	0.0	1.2	-4.1	4.8073	2.8	0.3
ClimateId7	12345	20-11-1997	0.0	2.7	-4.8	5.6425	3.5	0.2
ClimateId7	12345	21-11-1997	0.7	0.9	-4.9	2.2168	0.9	0.2
ClimateId7	12345	22-11-1997	0.0	1.5	-0.3	0.5198	1.4	0.5
ClimateId7	12345	23-11-1997	10.5	2.2	-0.3	0.7451	1.3	0.5
ClimateId7	12345	24-11-1997	2.0	2.7	0.1	0.8847	2.2	0.5
ClimateId7	12345	25-11-1997	0.0	3.0	0.2	0.719	3.9	0.5
ClimateId7	12345	26-11-1997	0.1	3.2	2.0	0.2325	2.2	0.6
ClimateId7	12345	27-11-1997	0.1	3.6	2.0	0.3628	2.2	0.6
ClimateId7	12345	28-11-1997	0.6	4.3	2.6	0.5558	1.6	0.5
ClimateId7	12345	29-11-1997	1.2	5.2	2.9	0.545	1.4	0.5
ClimateId7	12345	30-11-1997	12.2	6.5	4.7	0.3827	1.8	0.6
ClimateId7	12345	01-12-1997	4.8	6.3	4.5	0.3923	3.1	0.7
ClimateId7	12345	02-12-1997	6.0	5.9	4.7	0.3569	3.0	0.7
ClimateId7	12345	03-12-1997	5.1	5.7	4.6	0.262	3.6	1.0
ClimateId7	12345	04-12-1997	0.0	4.0	1.9	1.8237	5.6	0.9
ClimateId7	12345	05-12-1997	0.0	3.1	1.0	1.17	3.4	1.0
ClimateId7	12345	06-12-1997	0.1	2.6	-1.7	1.9653	2.8	0.6
ClimateId7	12345	07-12-1997	1.8	0.8	-3.4	1.7533	1.9	0.2
ClimateId7	12345	08-12-1997	0.2	3.5	0.2	1.9338	1.8	0.3
ClimateId7	12345	09-12-1997	0.6	2.7	0.7	0.6024	1.5	0.5
ClimateId7	12345	10-12-1997	0.6	3.8	1.0	0.7679	2.0	0.4
ClimateId7	12345	11-12-1997	3.3	10.6	2.1	2.1958	2.6	0.3
ClimateId7	12345	12-12-1997	0.5	10.2	6.1	2.3884	4.9	0.8
ClimateId7	12345	13-12-1997	1.9	6.8	5.9	0.6714	6.1	1.5
ClimateId7	12345	14-12-1997	0.4	4.9	3.0	1.4699	4.8	0.9
ClimateId7	12345	15-12-1997	0.9	0.0	-0.1	0.2564	4.5	1.3
ClimateId7	12345	16-12-1997	0.1	-5.9	-7.3	0.8972	3.8	0.6
ClimateId7	12345	17-12-1997	0.0	-4.6	-7.9	2.0086	7.3	0.6
ClimateId7	12345	18-12-1997	0.0	-4.6	-6.4	0.674	6.5	0.7
ClimateId7	12345	19-12-1997	0.0	0.4	-4.8	1.1874	4.6	0.4
ClimateId7	12345	20-12-1997	6.3	2.7	-0.6	0.7538	3.1	0.5
ClimateId7	12345	21-12-1997	0.5	2.5	0.5	0.5541	1.4	0.4
ClimateId7	12345	22-12-1997	1.8	4.7	1.4	1.5012	1.9	0.4
ClimateId7	12345	23-12-1997	0.2	4.8	1.3	1.9343	2.7	0.4
ClimateId7	12345	24-12-1997	0.3	6.3	1.1	1.8822	2.2	0.3
ClimateId7	12345	25-12-1997	1.3	11.1	2.4	2.9762	2.1	0.2
ClimateId7	12345	26-12-1997	0.2	8.4	3.2	1.2448	2.5	0.6
ClimateId7	12345	27-12-1997	0.0	8.4	4.1	2.0982	3.4	1.0
ClimateId7	12345	28-12-1997	0.0	5.9	0.9	2.1181	3.4	0.5
ClimateId7	12345	29-12-1997	0.0	6.3	2.5	2.9138	4.0	0.7
ClimateId7	12345	30-12-1997	0.0	5.7	0.2	3.2259	1.9	0.3
ClimateId7	12345	31-12-1997	0.0	0.9	-2.8	2.0193	1.5	0.1
ClimateId7	12345	01-01-1998	0.2	1.4	-1.5	1.3995	1.8	0.4
ClimateId7	12345	02-01-1998	0.0	1.3	-1.0	0.9356	1.9	0.4
ClimateId7	12345	03-01-1998	1.9	8.1	-0.1	2.5497	3.2	0.3
ClimateId7	12345	04-01-1998	0.1	10.7	4.7	3.9878	5.3	1.1
ClimateId7	12345	05-01-1998	0.1	9.4	2.2	3.7161	5.9	1.2
ClimateId7	12345	06-01-1998	0.0	8.7	0.3	4.3558	6.7	1.0
ClimateId7	12345	07-01-1998	0.4	9.5	1.4	3.0304	2.5	0.4
ClimateId7	12345	08-01-1998	0.0	13.3	3.1	4.2335	4.2	0.8
ClimateId7	12345	09-01-1998	0.0	13.5	4.2	3.2489	6.3	1.6
ClimateId7	12345	10-01-1998	0.0	12.7	9.7	2.9102	3.5	1.5
ClimateId7	12345	11-01-1998	0.0	6.6	-1.3	4.042	2.2	0.1
ClimateId7	12345	12-01-1998	0.2	2.4	-0.3	1.1284	2.0	0.3
ClimateId7	12345	13-01-1998	0.1	0.6	-0.4	0.8724	2.3	0.4
ClimateId7	12345	14-01-1998	0.0	1.5	-1.0	0.4005	1.6	0.5
ClimateId7	12345	15-01-1998	0.0	8.1	-0.4	4.3299	2.2	0.2
ClimateId7	12345	16-01-1998	0.5	3.1	-0.9	1.3604	2.1	0.3
ClimateId7	12345	17-01-1998	0.6	7.4	1.7	2.7793	4.4	0.8
